35278,-1726.00,990.41,100.00
35349,-2912.00,992.24,100.00
35419,-2710.00,992.17,100.00
35489,-2645.00,991.93,100.00
35559,-2500.00,991.93,100.00
35630,-2283.00,991.69,100.00
35699,-2007.00,991.49,100.00
35770,-1807.00,991.25,100.00
35840,-1672.00,991.25,100.00
35910,-1580.00,991.07,100.00
35980,-1413.00,990.83,100.00
36050,-1339.00,990.83,100.00
36120,-1182.00,990.72,100.00
36191,-1146.00,990.54,100.00
36260,-1027.00,990.40,100.00
36331,-1316.00,990.40,100.00
36402,-958.00,990.27,100.00
36472,7111.00,990.19,100.00
36542,39390.00,997.03,100.00
36611,55283.00,997.03,100.00
36679,52662.00,1026.27,100.00
36749,-6791.00,1030.57,100.00
36818,-5956.00,1030.57,100.00
36887,-361.00,991.41,100.00
36958,-19328.00,991.13,100.00
37028,6983.00,991.39,100.00
37099,-19625.00,991.39,100.00
37169,-9100.00,990.51,100.00
37239,-1122.00,991.13,100.00
37309,-2007.00,992.36,100.00
37380,-2868.00,992.36,100.00
37449,-2734.00,992.14,100.00
37520,-2635.00,991.90,100.00
37590,-2432.00,991.90,100.00
37660,-2252.00,991.64,100.00
37730,-2007.00,991.44,100.00
37800,-1893.00,991.23,100.00
37870,-1660.00,991.23,100.00
37941,-1529.00,991.03,100.00
38010,-1413.00,990.83,100.00
38081,-1339.00,990.83,100.00
38151,-1218.00,990.66,100.00
38221,-1182.00,990.56,100.00
38292,-1170.00,990.39,100.00
38363,-1111.00,990.39,100.00
38433,9007.00,990.28,100.00
38502,39692.00,990.42,100.00
38571,59668.00,1021.03,100.00
38640,10278.00,1021.03,100.00
38708,-12441.00,998.29,100.00
38778,7312.00,991.50,100.00
38850,-2961.00,991.50,100.00
38920,-15782.00,991.76,100.00
38990,-4516.00,991.00,100.00
39060,-2806.00,992.43,100.00
39131,-2768.00,992.43,100.00
39200,-2734.00,992.17,100.00
39271,-2624.00,991.89,100.00
39341,-2415.00,991.65,100.00
39411,-2159.00,991.65,100.00
39481,-1835.00,991.41,100.00
39552,-1713.00,991.24,100.00
39621,-1580.00,991.24,100.00
39692,-1477.00,991.00,100.00
39761,-1328.00,990.82,100.00
39832,-1206.00,990.68,100.00
39902,-1170.00,990.68,100.00
39972,-1063.00,990.53,100.00
40042,-993.00,990.39,100.00
40113,-924.00,990.27,100.00
40183,-796.00,990.28,100.00
40254,-784.00,990.11,100.00
40325,2473.00,990.05,100.00
40393,36785.00,990.05,100.00
40461,49136.00,997.47,100.00
40529,47736.00,1026.49,100.00
40599,-11215.00,1021.94,100.00
40669,-9921.00,1021.94,100.00
40737,-6827.00,990.84,100.00
40808,-18750.00,991.04,100.00
40879,9917.00,991.04,100.00
40949,6582.00,990.93,100.00
41019,12989.00,991.01,100.00
41090,-1541.00,992.09,100.00
41159,-2805.00,992.09,100.00
41230,-2715.00,992.23,100.00
41299,-2659.00,991.97,100.00
41370,-2532.00,991.78,100.00
41440,-2206.00,991.78,100.00
